ph,hardness,solids,chloramines,sulfate,conductivity,organic_carbon,trihalomethanes,turbidity,Potability
6.686439894280118,266.2292570468227,9004.757018572644,6.883691198078764,158.40237281468416,403.992572829663,19.49765498757016,100.51932620984823,4.954399727553239,1
6.7046109293833975,88.90575991968771,21006.411144367685,7.13216325429136,426.28759967002867,362.8867943552749,25.540431073384596,50.34534058171818,6.4438256797194695,1
8.245920412042524,210.0951327647105,26418.742363887726,7.8167571379600105,149.06983863891904,249.50909386106048,3.886511629397795,73.15985964938882,6.561071239206348,0
6.590780268606124,282.9404362495261,39565.502582754096,6.708027475964299,454.7101536124171,222.4772167681577,13.16485447619742,122.15352199783193,3.607444739830073,1
8.347479406005503,205.26433652499628,34794.99160012205,12.363423494289222,307.041360231497,591.9826753677933,18.835666341628684,111.5134476526928,6.434980840253961,0
6.41282157634668,186.9680668430886,5500.285279562352,1.2011880626522924,358.9664360593101,505.9544665072664,8.605566455743661,58.910508221657636,3.88268719896089,1
6.41153922884327,225.5022986210003,1596.224865081878,3.490341915775673,217.08567796057133,279.6552082570383,10.49737288581073,72.83910027033085,6.571707100247048,1
8.30294654144328,237.5109434866858,33976.38105320331,3.1740044081933885,244.30618246157348,564.3224465477184,8.097918299057714,9.305576054881175,3.9892943570887267,0
7.70921804832701,120.47469445500357,57340.54485361625,7.182808350806661,381.19497307465826,412.18389720223854,4.902707021881284,92.8105073837792,4.129424614960689,1
7.457217483091089,126.58497364828177,36052.03888695102,7.572034352044282,414.85558735510847,447.4263115007252,11.063216096960922,55.88688406853351,4.385437547877531,1
6.24151788420437,226.88671730479734,10970.858470842615,2.139863553061876,262.50826455501647,668.1907713972723,14.77508290186216,70.36432286539363,1.5548975184173985,0
7.358315960144165,289.98542566946304,50545.6602469155,8.719535291865366,310.8205752616017,324.44575035827245,16.377682922523565,62.571125160849185,2.1678041612086343,1
6.432511267267622,130.39183861276433,12876.754883176725,12.491666669750334,166.86928101234366,513.531883926294,17.61130875097474,74.12327152982373,3.548027259207106,0
7.626490643289256,63.535846682694505,26416.36757654893,10.74396271107722,201.27170167230565,491.85029955414484,22.317532686519364,52.42723037343014,5.4476145035393,1
8.187602765678934,184.61859681849018,58204.9502473057,7.726971539204876,158.76667276762933,666.5587815920879,2.929546073367,32.504929344881305,4.433660547227836,1
8.193470982626565,221.91413031111375,36495.00205331398,3.462350670525189,383.4641252981179,254.8897054120241,8.787147364571974,44.85582879345809,6.239261957848523,1
8.169036037509233,111.95120201085108,7418.171948641103,4.5289381009360605,335.646529042189,453.398220939525,4.005412810117654,66.8638045476268,4.396070155653888,1
6.625610664131548,248.59796373359057,1530.157935650374,6.188010464670598,387.9297754454677,457.92443257125274,3.076585734459736,68.05990589133224,3.324712738255797,0
6.524245222727547,243.24492507067322,47780.42930897157,3.660998903570642,160.49551116467592,528.9709646225891,10.351116032579444,23.100342573591167,6.056255606497238,0
7.98547714751196,167.63163312629828,21959.857271502813,6.575905231791112,391.7966190695653,247.72212910350544,27.88465652129592,4.149354081946975,1.6414971652976418,0
6.890092256838015,139.26771761539283,37337.251935240274,8.150722995380038,428.0463302325048,284.66779482865394,20.675869850790555,52.254585510063734,5.322694727866978,1
7.075004108979265,206.9992260676928,4993.333105008172,6.6873855720519275,329.82466739954407,294.81447942604666,4.442815727099397,42.84994331184245,4.024854937781488,0
6.424828004776129,158.62516505944822,8306.832653693764,12.55997506051379,361.74790369878207,532.1855497285616,11.5488451351073,35.759077252054844,1.6485855619795513,0
6.718020560725819,252.6664380769726,7192.063638971808,6.946333565694476,448.79197756124387,363.86591571881684,21.707974017701375,38.98716323827983,2.3696201866334325,0
6.8839726855836805,73.98346727754333,39375.06682730078,7.501676829809189,466.32161687626666,637.0652431663611,7.097853206273799,59.89333238127358,2.3500097034632104,0
7.516203337929444,195.00981464947586,20475.572452479413,1.3925134192809883,423.13048768309994,601.2941673333061,11.753147604830229,93.23702966159787,4.405147635117774,1
7.469434106588298,172.10432491937678,34088.36561452977,10.81186187207395,150.4437428072029,304.1393085872793,7.006301400512399,78.60065906127461,5.463173502338794,1
6.871530880550581,141.78385735687283,32468.30354702745,9.185268463741279,441.054219567988,490.60263965626973,22.292128531412693,82.16924276142883,3.1212852777579077,0
7.941446626196328,141.3335156721166,51706.02188199869,8.631332995890162,461.50280527472904,234.56615974927522,23.85355121195237,54.14652909970701,3.638751509481067,1
6.627449527620022,60.35388061459979,33821.80287083879,11.545293547379757,442.86364986430084,543.7092132046496,2.875182541739331,112.75494521139063,3.9805779464048667,1
7.5190625080596405,239.5467246743787,34846.224970482006,12.609834415044075,428.5451609853823,575.9837856838293,26.528773966751867,93.3060350304418,3.886418147466654,1
7.3949472708845265,89.77380176615132,57962.61515737569,4.848100861098223,335.0256537357011,576.4147015708617,11.165419000209297,100.87921419782857,1.9277149646399065,0
6.983680224177509,198.08355964762814,56819.203853675026,10.118824037236646,379.28450579835425,513.6012305630109,15.67698241190449,57.77812459670367,3.2760399992293845,0
6.343192127735068,302.60090459798033,48669.95192089898,3.5608983301853434,443.7655073120221,731.3778280019083,19.51052390001451,76.2844572998949,4.659596539079936,0
6.560833068930246,311.76282371086955,6933.1329971820605,1.6981516927899878,179.0895239933293,670.3929309505652,22.070063278321346,101.17328385532343,3.7056823950183366,0
6.008974726147556,277.5440382494111,52468.79017938483,12.429234517720946,433.2580922456431,622.8169133440107,23.25042797481966,100.37083908481584,1.583422535588879,1
7.150194969575806,302.02849819476114,32218.222532389816,4.113006864462459,336.73666147177937,320.9196627446779,9.767026697641443,27.199220402613946,2.4648840544616197,1
7.418624613190727,196.33362407391093,33274.07648154902,11.961396646850927,294.25422888653213,505.88306513910345,12.955186744338913,48.844071027040144,5.458394248163772,0
6.943014489784508,252.22183831086,32755.183041559816,6.26663480368081,451.7028052043454,606.2962332988219,10.628928712790469,116.42669349517996,5.608150245319219,0
7.80634053641795,175.16022479312977,22278.951330325453,11.363904427598579,323.3581848673137,664.1309968713374,16.849898118717746,78.26287793098551,3.5300324706530013,1
6.364289949353028,99.2096802608448,61308.126349115766,1.5967259572142032,329.7072912856827,484.54600851631915,7.525385760019083,20.142525561697024,2.1352114576334666,0
8.008338362321672,159.25500626367534,19516.51204480029,3.5940665741845317,292.9030304101848,620.2780987976492,15.565890460125797,115.44160346600746,3.4320668438217914,0
8.48390176268173,317.7827269118956,25202.17608881907,3.609254506717319,469.45462546729794,195.79250496783948,14.502527029709185,17.58417705705124,6.024884424439924,1
7.290903978968028,48.6921958031943,13978.175318949901,13.06901338716928,394.2564763665219,300.8312154079123,15.271640269313927,88.52680947709776,4.254215777078817,0
8.219024564921344,222.77567938289832,61148.82277796218,6.332329898355525,468.217236951966,320.0115229068983,11.051545322310847,91.80875907326433,6.353485819380202,0
7.924452265537821,232.0481515481689,44544.822384992825,1.7811477823196515,259.69943531558886,601.6377029129186,27.30540028359065,67.80476340799888,2.9702516457705577,1
6.1515808272626655,289.7586205448567,20415.29912251882,10.94792780079381,459.2416432176652,734.4857392110757,24.850953968688394,82.51158258682048,1.7985202653784893,1
6.583177903874372,95.09134167139038,21489.04531200256,9.865657745962368,403.7718639563708,563.1073723169832,4.3506200492260465,33.88047600960395,4.536266049006513,1
8.211606353254759,220.9443394417421,12779.089697877587,9.319000065453693,373.7663714584198,308.2223366034935,3.39787601124757,66.01470080335146,6.116677076598206,0
7.545726640185509,172.69707887529273,18785.4989861516,10.841056580371522,290.4924098725014,503.8398855302647,5.590280973077991,40.80519849899362,4.85547263373616,0
6.111119599041441,205.70957225931448,25436.696781063783,8.506332862842745,354.13519312160565,288.5449389914827,15.059479975228783,46.73612131186094,3.739159267473406,1
6.934566699730226,295.3111676287398,2849.1569417537444,12.785703518143224,459.2854361884162,576.861508802615,5.810619289009014,116.50674424150044,5.019814332837555,1
6.622610533812602,320.2281699465516,33070.971035789546,4.344676778416353,395.03677951341757,527.8209994362004,26.638314886949733,69.01388203210473,6.445253880274293,1
6.182441444283716,119.87665884643908,32431.659555433223,7.9665324993891735,431.7196024981756,235.10311179048955,10.065639711450508,106.60210696069943,2.790993828441639,0
6.961842422939237,190.4667484813951,14268.91657977008,7.808541034700468,399.7306952622642,622.8860420250763,24.701071937520805,58.38307611226243,5.825317127891456,1
6.106130737312451,104.37616778220456,1081.0871960331706,12.93119227576722,395.0263390430532,370.28527826212587,26.552118342927365,34.786400150553675,3.562054335422758,1
7.478946934584077,141.93574845107673,14801.29010414493,5.006233816674345,296.6230625218128,749.8304085318072,15.03430720387328,47.442946135619,4.223574865776936,1
7.050419848549735,258.8742933337865,16009.561026503361,11.519654766824564,429.4178073063555,711.0968182748802,16.366717030319922,109.21648465152543,4.701878857998954,0
7.432037272647969,204.86186117483868,28485.77944830544,5.3294487141819635,437.2835314174563,707.6186586265117,9.76314348682429,30.707775231866265,3.8712415371637716,0
8.067818244117918,200.15397548303793,48760.50153902527,4.716091721933642,234.23466542978042,731.4298607257133,23.901350415605403,18.91266621875649,2.7935584514176863,0
6.41623324603846,267.74532387235485,58523.381140198195,5.56575225125845,198.19939769485376,679.0701838321297,12.880965865914796,27.032292270014196,4.924100883134564,0
6.6691494414607595,52.075934640348294,45148.273253600346,9.113311773223671,172.67186539407658,201.8684702351375,4.003612696141273,47.67276359209963,5.029183773848363,1
6.370030683387823,314.1420461085224,43182.56939493537,5.898458337017684,226.33756849201512,740.9856715898422,8.437896123869024,18.650743960639595,1.8852504652957465,1
6.858724877533543,87.96363033199611,44451.50483552772,10.28414899987928,432.3119280487264,612.1231717388974,27.88008850540177,11.961663679524003,2.3034695528935454,1
6.212530558697545,176.27845739085757,52296.723992456864,11.813973495143088,206.36807822426897,402.0422507857484,14.57810874372301,6.1482458896606005,1.7347169778286065,0
7.03347766164682,108.27706857542601,33516.81493193104,10.16276340097076,411.97793918792,351.53529709364534,24.924259670760918,72.48865452640553,5.574634046080397,1
6.325416865933164,104.67927398132053,44305.59594749908,7.707332584598637,323.0919833880391,543.367844767064,4.2712985215214605,55.20547099753817,5.18340338536927,0
8.373525189717853,288.9589873272903,13228.572587102342,10.83115507235388,243.18164818933622,410.9602948842481,9.752086450154106,87.74166776775824,4.5626194822107795,0
8.207988744266483,205.21962719165805,25532.19725287309,10.335980015407083,460.24300998747873,234.59093206489487,3.441795263713022,52.7310007219124,2.6963977595110626,0
7.404022932380175,266.1671764611035,31732.336300861272,2.51433825850731,340.72790456261635,546.1551339624302,9.488732289824307,76.09600739337198,3.8446995371258508,0
6.114432252404152,93.48206146452912,21901.985661106988,11.038494303584976,329.15559839748516,390.05142912158703,23.222604479651196,121.69045861479007,1.596697475265192,1
6.0041044111124,305.95685776721814,47196.532302766835,12.952498560303898,338.6799049413281,260.8038482338599,8.978208093044401,64.89698053439052,4.065154189971651,0
6.6843928520944695,169.90982625748006,28323.57264241319,1.4464810345662538,185.00910366119697,649.9153553704905,10.088674944408222,19.044133723431308,2.4107206127302447,0
7.433774411465804,297.77937475851104,35333.62636824123,10.921213261960117,148.87238812433196,486.14335315716016,24.002729204487466,3.5447230610800733,1.5530412047077393,0
6.460620811417239,209.07190908060267,15659.289907072465,4.373985205017735,338.4575013745446,257.77752321144067,17.145727760717147,44.81103740936468,2.663879634392976,0
7.278934469298608,139.97131655798756,16388.928414003294,5.915701669823745,448.82221787831634,731.5249018853273,3.8670000752661737,20.114876798542852,2.202997315647372,1
6.047791162317797,124.46527731125047,27818.246050720798,7.112894333530673,389.8735307285227,268.9115868741085,21.047427352540222,32.868599007611024,2.8887465856610905,1
6.493308335372911,180.0118309107255,38182.02226532218,2.89697127659276,163.60284088539294,430.97768272704593,11.075592338291873,93.99382470306482,4.783886264892989,1
7.17207122084024,110.92073714074024,20688.476253645636,9.210981494159768,185.26724140569945,658.1756650339789,4.748771017289996,18.51999099929529,2.23652771354935,1
8.055508176128148,140.67821948614113,16972.338943343908,2.7228206176878245,310.6605716383294,203.36540294348134,11.698207835860948,82.47176675800075,2.501918945536276,0
6.765005260236177,98.57957403656397,6667.333291232172,4.585302480392031,375.2184407466042,363.21432242804235,7.945770173774976,46.65989147191404,1.6519702676069543,1
6.655900912546079,224.78080609493423,13855.898681409617,3.1103118017786486,198.53547843147174,699.5048813210611,5.199753936312389,113.91344314212996,4.469244328809925,1
6.123105720995707,174.93817280546813,7052.70179060505,12.941124383547931,272.5819661482667,673.8161598550911,18.816652855081475,25.470758792134138,1.6842107987072479,1
6.847387700399837,215.1135526389042,42950.35702622066,5.445048157933094,449.26317913807935,596.1415552872712,8.919979323602961,82.82937804099461,3.603647111712866,0
8.059711802445666,252.33974381142963,53542.59632044147,10.20269180720026,363.8090441057785,245.12779765122488,9.334829436007574,29.669528022120964,6.338620327909808,1
6.878066546558682,104.33459557653225,46842.1894025353,12.076513037424956,246.04589666592432,272.80979368141516,21.73662734643072,62.694411751925564,2.446160083949827,1
7.238600469684044,54.7240288772683,15798.288315669266,5.871115187082686,252.92458295696235,741.6754568252996,16.489442590412985,66.931969192515,3.3890813057149525,1
7.834205532077959,77.55959789101043,47129.70072543449,7.496615299271981,354.55178562563594,404.794598366851,24.861291146326476,35.0701909637924,4.865371685618378,0
7.388466833166621,312.0655066367477,6091.448350846942,7.150335139287479,446.199449465944,427.115775133935,13.598700090596065,29.163568056060505,1.727541982317135,1
8.064580975313543,98.94605941868969,8743.688508700528,10.310386414026585,250.8255866639993,348.6820077056594,3.300377409908865,76.95577711346968,6.37105904783068,0
6.553087806470945,162.39173907128142,38014.203779550866,0.9743764342318935,162.32865726597316,721.2997189417395,18.090341208115298,98.74008467222923,5.204445539949332,1
6.813040331536976,218.10835003208808,21158.11451820914,9.627431083982078,351.18174713572455,739.5124168066885,18.75239108678661,16.498641635992385,3.3955689751189873,0
6.444380962563729,191.83084150879552,7283.305409375206,9.598838982272262,289.2040797048682,415.57852579320684,5.468256867899589,32.65982451076932,4.192523035272013,1
6.305744947863285,115.32985058280485,35886.51359981635,9.32418382207472,196.46647556602002,557.8069112468138,3.316612806097261,38.98345217793458,5.31028265209407,0
6.8865335571962945,262.7372809014551,52591.717173372635,6.104562098319925,347.2234153941025,469.09689476422557,10.159014823038072,61.62114856201398,4.1329246092694225,1
6.213888525334593,213.84031827611102,30629.45107699522,0.4355371841949035,434.5307156081828,201.09182470247,8.238075823418619,97.67907761984003,2.1795651013113746,1
8.251709910398322,56.8271670674849,7656.972446307288,9.073184538101664,387.3362477279738,184.71471866464378,8.88652215691424,3.019729326305278,5.530839792150478,0
7.163156506801221,91.98393470529176,15969.78729716853,0.5464991463105654,372.5389655738196,368.0705269276614,15.970323811466265,49.435777652878464,3.5364078335299682,1
7.424741345418601,223.78062803859615,2336.281219821634,6.58186696407004,476.3819475671627,419.540128835263,17.140782828678788,16.108744841790177,2.0926372025998,1
6.715116264136585,179.15460555457082,45464.45606537233,4.228975933332893,342.2063412786436,586.8993392586683,17.107462035218102,8.4082518646396,6.328769383206471,0
7.660630292356551,190.2825494405207,2664.5971049116215,0.8961396944851601,309.18572591230804,209.79713593388294,10.12598028422936,100.03681098376073,5.235897246134618,0
7.186097037489363,321.31812360871874,37003.23331621509,5.996321438041758,202.78154408481802,503.19010869733177,26.74171190994966,91.14154306955385,6.156598289631953,1
7.40731986465768,139.24342339750427,29799.339467297734,3.252300131761488,460.1072839425365,682.7795212716615,16.28899339193036,90.49320256033712,5.888227657119188,0
8.48687449111015,191.26432697144003,22654.315279142695,0.7534665792573383,233.85974824958328,317.80381983135635,20.429718642170915,118.35576329497653,4.26852634768434,1
8.09476757317784,68.80831818234495,45454.542457252595,6.452007490556647,282.5339544334099,199.51353470353342,22.907426977115044,8.586155323947676,3.1288481134484067,1
8.288294445126386,59.164097861284546,38265.50203485908,0.7185794118864473,366.6847712148644,301.8904245476927,27.047045982067957,104.78670123636745,3.71973818142997,0
6.983871309556999,61.918494063345584,28542.545356277442,11.08325329158908,256.5767629245073,546.3073955192892,25.81451190548205,5.130217352950217,2.932588631156873,0
8.106893210734782,117.61336360991002,42833.26136917803,7.691555385771045,379.03849434215635,310.1644504457604,17.869898350224346,55.17341685518706,6.607144363787193,1
8.355579803252986,196.31744863903447,57318.04468645397,3.8987361679368546,368.9331007744579,633.2653042779439,16.674089790872504,77.11082606183744,4.56259504127823,0
7.757314339574621,285.0589663105377,56589.106651515474,2.2114977184748743,251.34488435784624,589.3594379586773,18.661520470932874,103.98617216437425,4.482095580403834,1
7.441088462938808,128.22102438377212,5958.622276346849,8.19740913050095,474.37255400833067,223.4275724609134,23.77415222224918,14.68515153652615,5.725906766692883,0
6.627819104279473,231.90998618863483,2179.2274140312707,5.5715618647082445,161.30866525007232,434.5331227665023,3.2280063564220027,34.738924060244855,1.8738135463701437,1
8.436223334785712,213.09186662054907,26346.30927052111,2.3918610158901195,456.21510079869245,217.32096054376643,25.029630164564374,72.32464425043129,1.4698971692684435,0
8.202729767466082,54.37261797418154,39616.56774428737,13.01979847796265,405.69011433318263,679.2812458701219,10.497764473808367,107.59449310370678,5.715884805759737,0
8.036263078833839,186.41413944073798,5990.7276200753695,10.671546385099802,249.45276236555077,527.7160244112761,3.3203505591999933,50.63970331853179,5.395610165661293,0
7.985730314627363,113.65518620870185,40154.872025505225,9.682759907274736,348.20543055190115,684.7674208049765,23.124535944408,8.732023048523656,5.932959181125314,0
8.328805546436346,254.4332847162591,31704.046589548594,7.375199856674733,203.11565531425794,518.4342174223128,6.166096559478482,122.34432368016112,5.628313860725708,1
8.41646517589145,211.33848082517636,5204.475470403908,9.837150783990506,428.5272831542251,252.40195461472354,15.032472793977561,116.78220756882958,4.103469067548802,0
7.739351974320174,85.54643553873615,30127.183067377395,8.576453146979024,348.38242118227026,501.4957342794597,21.975722943289618,9.914848210098068,3.795435188019434,1
7.371885407568053,122.9122510572129,13271.596477371892,1.7621817303652527,389.73901764748075,691.8505053585507,14.42972873451862,44.635912992784014,3.3136712526325924,0
7.850478404177087,260.7994542917455,1865.3314148555683,4.686419951675313,150.74019727091164,276.0858425625496,24.880372700612156,108.83169920388613,3.0977397626141134,0
6.066910339785412,264.1464950053127,4253.877120285137,0.5518435170688731,358.4703373942664,372.692783467642,12.444874258494451,39.64943423052143,2.9860402171857103,1
8.214684323475323,230.6139643273354,39638.64026398089,10.899587282315693,217.7453996615349,559.2164718740735,12.080744508964106,32.59967192808482,3.597032813287398,1
8.125357023332498,224.18144963517938,57397.265440554016,10.89612875873211,292.67119656334955,396.62967643801187,8.440681445007403,81.13074113380053,5.235088208538719,0
6.734392850257763,297.2943767403722,15658.40461423154,7.282023611447523,218.4825248325222,311.86897055832003,4.799108655327299,62.111645021724996,5.707819714519666,1
7.5808432846702365,232.44340201808177,46190.643511497125,6.372765400526864,282.4353267189905,637.1612783754302,10.722407017037519,65.86995283706935,4.66094651255212,0
6.989402748077422,307.36464620549873,35101.7146137453,12.947118018954981,317.26191719425697,657.7834273648186,21.55956993448354,118.34483060117432,1.5923959018217388,0
8.150577501558526,101.21997598276081,35581.59852303896,1.1940347177808066,273.820002550534,690.0085315464246,9.40429300931415,60.23353070669271,3.818341803519603,1
7.569117267046044,103.52411111934451,39443.5145184688,9.37955151133289,249.6052884029174,329.61047454013556,10.362791460872135,68.35424778195731,2.516471720722426,0
8.406896006199824,255.0386330327894,28472.680042535932,10.638806287430649,247.5744959448954,411.5028963912201,15.00874567483752,71.32904693586909,4.320438709736309,1
6.588648057947165,275.5909559108011,2356.289058591171,2.8983637901250647,227.5567562587638,585.3834917835493,21.854425561668176,97.78681164301867,6.267187288173287,0
6.429548780980316,286.968520896982,37242.89066775748,10.630914516004411,379.34204657143744,265.8435762352069,4.511182692828651,119.26255953356663,2.5008405521476815,1
6.886041481902024,162.8973287877816,47062.57147086682,1.4798199478966931,387.65176163624903,221.90896776773,26.7164681520336,24.975696453719586,4.588205727762291,0
6.125554342329325,128.87921350738745,53364.81672392851,2.5435585537580927,307.73546027753224,468.6711937257637,18.61255383725336,90.29214330320443,2.619866792820879,0
8.497122131688815,266.9890646085209,3908.065861223303,0.5844912119731964,440.1325785221483,750.8766783606129,8.523884630591894,92.22839683924315,3.4862850503808245,0
6.850173342038366,238.51712498236202,59750.3032980218,8.193494786098075,234.8250648579371,341.49309571085496,21.431030007088523,69.4086539369731,5.563145350524874,1
6.7075911098719505,278.84730078517276,59349.51264132631,10.024272163263134,369.80762440444346,651.0020203037137,6.057537036580563,57.39429045112473,3.84056796463327,0
7.524742494949707,176.77368438658283,58627.791322251025,1.3414160066998457,232.76844939418618,576.6413053562275,22.687300567409498,56.65577473508408,1.6561368589041043,0
8.280969978225144,243.33259161861804,43760.9274248048,10.162964569263064,361.4519277657753,715.6363478611768,21.767918580097735,107.44173110862438,2.4336845462842196,1
7.340374313732295,156.75062018997147,22885.940127681944,11.238965247171437,357.37822030358745,505.87498134345435,19.604875121553313,44.80382842201559,4.932653560540574,1
6.811117490031188,114.28359604343312,17963.45745232825,7.1993330570237815,213.58157275492687,261.7279020795759,27.275723660255743,103.40295741682971,2.9991067719119067,1
6.891562724006663,124.64955583657982,57405.67348442516,10.924373678445724,452.5673540300444,482.3151925116333,18.571559020599025,110.30154500105408,2.667326443685525,1
6.104427345606224,205.828260387081,55167.89748082447,8.812038971707919,253.76249060721622,632.3885209545393,21.165543950007965,12.112671499132993,1.818930792433258,0
7.425020967694504,191.23118526726597,30077.964736181755,7.768444152239109,352.12161459662445,657.8109508049369,15.912314472105038,106.46196197002267,3.811710478839939,1
6.388392992001775,108.13779106935235,30403.2376913645,0.6842897780397192,242.19172405049645,265.41669595903306,16.94404295036301,121.64300056071512,3.6069891442487005,1
8.319734502822893,316.87061643710996,2460.0390674313703,12.280546483029383,398.08008292270193,735.6432280238506,21.993633914454147,58.18431266445624,4.054728609666656,0
7.033019551875521,57.29792757291462,53844.259768315336,2.5076814712206765,209.75957546526263,693.0252674503788,22.201036691155323,4.522736358481843,1.8754923214541035,1
